test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
lr,11.138096159950784,0.0008457264811917475,1,0.06710000161547214,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,32,6263806159265438934,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.6960888739434203,0.10059474512860321,1,0.12900000001536682,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,32,6263806159265438934,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.9360775831530155,0.3332886325766581,1,0.14430000010179356,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,33,1383015009819843893,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.951793177240992,0.3292632791273121,1,0.09549999958835542,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,33,1383015009819843893,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.961491860052007,0.326811290740173,1,0.05950000195298344,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,33,1383015009819843893,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.7330288324199771,0.39190318433672444,1,0.17829999706009403,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,33,1383015009819843893,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.690161479807822,0.10096958108395941,1,0.12589999823831022,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,34,8527856235314984839,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,2.8966240875034726,0.08876527670356499,1,0.08280000474769622,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,34,8527856235314984839,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,2.9497027338824324,0.08589335610369567,1,0.04839999746764079,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,34,8527856235314984839,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.6399586314901755,0.20033114414900474,1,0.12930000229971483,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,34,8527856235314984839,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.34775581331851074,0.5553862671071091,1,0.12430000060703605,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,35,2291632778583755951,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.3496951391148177,0.5542857551603111,1,0.08399999933317304,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,35,2291632778583755951,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.34918220948718215,0.5545764268664992,1,0.04749999789055437,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,35,2291632778583755951,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.28721433201320296,0.5920112068683051,1,0.11919999815290794,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,35,2291632778583755951,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.9551971264681616,0.32839993211850754,1,0.1697999978205189,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,36,1474611263435226025,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.9723478086302036,0.3240953394212822,1,0.09380000119563192,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,36,1474611263435226025,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.9840166867923301,0.3212091587545301,1,0.05419999797595665,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,36,1474611263435226025,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.7159050114161021,0.3974904335483802,1,0.12689999857684597,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,36,1474611263435226025,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.435031035084386,0.11865154662634081,1,0.12199999764561653,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,37,8701776709709169737,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,2.5510720720731705,0.11021944234875827,1,0.08459999662591144,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,37,8701776709709169737,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,2.623282170693571,0.10530641765478838,1,0.05749999399995431,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,37,8701776709709169737,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.5196697198552807,0.21766948131869157,1,0.18560000171419233,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,37,8701776709709169737,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.6498990884071724,0.42014876038364213,1,0.13529999705497175,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,38,8194905738742637502,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.6598273982368271,0.4166208847970645,1,0.08469999738736078,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,38,8194905738742637502,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.665504675555411,0.4146232858576856,1,0.13700000272365287,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,38,8194905738742637502,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.519291586764996,0.4711440274217149,1,0.12769999739248306,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,38,8194905738742637502,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,4.227421635823396,0.03977582120536958,1,0.12340000102994964,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,39,272975859450348592,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,4.49643510906921,0.033965592806320465,1,0.0824999951873906,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,39,272975859450348592,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,4.605336119282057,0.03187260470697321,1,0.049700000090524554,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,39,272975859450348592,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.3691610022811114,0.12375354620949613,1,0.15379999967990443,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,39,272975859450348592,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.2933186962727891,0.5881016386273776,1,0.12550000246847048,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,40,682152573863035528,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.29483895326842546,0.5871361720628692,1,0.08499999967170879,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,40,682152573863035528,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.29623830816696284,0.5862503310476239,1,0.049700000090524554,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,40,682152573863035528,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.2528004426964158,0.6151100660906011,1,0.11950000043725595,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,40,682152573863035528,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.006976154448547693,0.9334353904458333,1,0.12319999950705096,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,41,1659773699447898751,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.006976999663453335,0.9334313675288438,1,0.08250000246334821,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,41,1659773699447898751,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.006978615702493585,0.93342367645103,1,0.048099995183292776,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,41,1659773699447898751,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.006792391256198514,0.9343159411520948,1,0.13889999536331743,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,41,1659773699447898751,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.0017525146973026682,0.9666078748453116,1,0.13070000568404794,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,42,6049158473483641318,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.0017525702737065314,0.9666073456869412,1,0.08340000204043463,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,42,6049158473483641318,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.0017523843211364465,0.966609116225973,1,0.04890000127488747,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,42,6049158473483641318,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.0017311261168384909,0.9668121493460973,1,0.1253000009455718,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,42,6049158473483641318,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.2587976191912533,0.0710411995556813,1,0.12150000111432746,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,43,5591543918825561573,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,3.592294558211621,0.058048041205539254,1,0.08489999891025946,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,43,5591543918825561573,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,3.8844464937341456,0.04873532431905342,1,0.05020000389777124,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,43,5591543918825561573,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.6274204627825117,0.20206020633639915,1,0.1368000012007542,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,43,5591543918825561573,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.132995748803549,0.2871372412212647,1,0.13150000449968502,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,44,3502323813044233389,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,1.157389911106794,0.28200750830973553,1,0.0962999984039925,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,44,3502323813044233389,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,1.1768351546720197,0.2780012381729615,1,0.06269999721553177,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,44,3502323813044233389,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.8745140425375504,0.3497086546320505,1,0.11809999705292284,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,44,3502323813044233389,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.9267707292331573,0.3357034573201735,1,0.13469999976223335,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,45,4468512685404429053,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.9435724457617548,0.3313607903396151,1,0.10109999857377261,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,45,4468512685404429053,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.9538048935854704,0.32875268173631633,1,0.06059999577701092,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,45,4468512685404429053,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.6628304496126936,0.41556246303179,1,0.18509999790694565,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,45,4468512685404429053,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.4852377701087613,0.06191846577098466,1,0.130599997646641,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,46,7096475317427519966,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,3.7066885487306975,0.05419481016803142,1,0.08550000347895548,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,46,7096475317427519966,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,3.7933433997345247,0.05145676821005941,1,0.047900000936351717,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,46,7096475317427519966,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.09271905206747,0.14800244904496332,1,0.13000000035390258,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,46,7096475317427519966,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.073475767035867,0.7863417028667489,1,0.12770000466844067,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,47,5858881730879127597,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.07358081118066308,0.7861927364919201,1,0.08379999781027436,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,47,5858881730879127597,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.07379087580205379,0.7858951793420892,1,0.049299997044727206,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,47,5858881730879127597,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.0675540759823091,0.7949319095290707,1,0.12650000280700624,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,47,5858881730879127597,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.479054854108301,0.2239224577066207,1,0.1382000045850873,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,48,6512115629774325770,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,1.5204500064918804,0.21755140655266042,1,0.09809999755816534,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,48,6512115629774325770,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,1.5425922478465282,0.21423236634077997,1,0.05539999983739108,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,48,6512115629774325770,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.1027011425024453,0.2936740797657824,1,0.13829999807057902,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,48,6512115629774325770,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.2661598414021293,0.07072299429706587,1,0.15339999663410708,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,49,7302375001034154803,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,3.444272398850809,0.06347136242713734,1,0.0973999995039776,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,49,7302375001034154803,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,3.5702759031605993,0.05882253710367909,1,0.0577000027988106,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,49,7302375001034154803,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.9579437353108498,0.16173340309120188,1,0.14209999790182337,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,49,7302375001034154803,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.910133765380259,0.04799577697258844,1,0.12650000280700624,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,50,5231941738416295500,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,4.317430793990049,0.03772383826105781,1,0.08540000271750614,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,50,5231941738416295500,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,4.569463561208842,0.032546755557264107,1,0.04990000161342323,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,50,5231941738416295500,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.0662841548068767,0.15058803167877105,1,0.1534000039100647,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,50,5231941738416295500,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.5708557370634675,0.21008278346419854,1,0.13279999984661117,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,51,8044293638790889750,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,1.6288648043850324,0.20186013396800223,1,0.09030000364873558,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,51,8044293638790889750,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,1.6313501067070675,0.2015164114917487,1,0.053499999921768904,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,51,8044293638790889750,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.1035888822622075,0.2934798416049318,1,0.1277999981539324,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,51,8044293638790889750,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.328632286978177,0.5664655590443719,1,0.1205000007757917,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,52,1351303902622914566,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.33093506379505777,0.5651090067087537,1,0.08260000322479755,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,52,1351303902622914566,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.33011223199819995,0.5655930092819204,1,0.049299997044727206,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,52,1351303902622914566,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.2699905190028162,0.603338132294394,1,0.12170000263722613,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,52,1351303902622914566,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,8.241989813784429,0.004093223481410027,1,0.13359999866224825,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,53,6128881167218163735,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,9.66303603438938,0.0018801264789439058,1,0.09289999434258789,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,53,6128881167218163735,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,10.739846685199709,0.0010485302109004134,1,0.052299998060334474,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,53,6128881167218163735,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.583474889616604,0.10798437284519899,1,0.12760000390699133,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,53,6128881167218163735,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.27445937506535206,0.6003559513765835,1,0.12069999502273276,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,54,6196604303752235779,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.2755237111253456,0.5996502584505046,1,0.08610000077169389,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,54,6196604303752235779,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.27708697383052083,0.5986169048085254,1,0.04919999628327787,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,54,6196604303752235779,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.32022967279217446,0.5714696527116514,1,0.1238999975612387,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,54,6196604303752235779,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.9907035814887929,0.3195704738182474,1,0.1314999972237274,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,55,711556097640342473,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
